(52, 1.0) | [1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0] | VIIdim7,B-Major
(53, 1.0) | [1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0] | VIIdim7,B-Major
(54, 1.0) | [1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0] | VIIdim7,B-Major
(55, 1.0) | [1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0] | VIIdim7,B-Major
(56, 1.0) | [1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0] | VIIdim7,B-Major
(58, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0] | V,E-Major
(59, 1.0) | [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0] | N/A,E-Major
(60, 1.0) | [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,E-Major
(61, 1.0) | [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0] | N/A,E-Major
(62, 1.0) | [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0] | N/A,E-Major
(63, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(64, 1.0) | [0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(65, 1.0) | [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(66, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(67, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(68, 1.0) | [0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(69, 1.0) | [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(70, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(71, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(72, 1.0) | [0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(73, 1.0) | [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(74, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(75, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(76, 1.0) | [1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0] | V+,FMinor
(77, 1.0) | [1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0] | V+,FMinor
(78, 1.0) | [1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0] | I,FMinor
(79, 1.0) | [0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] | IV,A-Major
(80, 1.0) | [0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0] | V,A-Major
(81, 1.0) | [0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | V7,A-Major
(82, 1.0) | [1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0] | I,A-Major
(83, 1.0) | [1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0] | V7,B-Major
(84, 1.0) | [1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0] | V7,B-Major
(85, 1.0) | [1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0] | V7,B-Major
(86, 1.0) | [0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0] | V7,B-Major
(87, 1.0) | [0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0] | V7,B-Major
(88, 1.0) | [0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1] | V7,B-Major
(89, 1.0) | [0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1] | V7,B-Major
(90, 1.0) | [1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0] | V7,B-Major
(91, 1.0) | [1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0] | V7,B-Major
(92, 1.0) | [1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0] | V7,B-Major
(93, 1.0) | [1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0] | VIIdim7,B-Major
(94, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(95, 1.0) | [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(96, 1.0) | [0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0] | I,E-Major
(97, 1.0) | [1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(98, 1.0) | [0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0] | I,E-Major
(99, 1.0) | [1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0] | II7,E-Major
(100, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(101, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0] | V,E-Major
(102, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0] | V,E-Major
(103, 1.0) | [1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0] | V,E-Major
(104, 1.0) | [0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0] | I,E-Major
(105, 1.0) | [1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(106, 1.0) | [0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0] | I,E-Major
(107, 1.0) | [1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0] | II7,E-Major
(108, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(109, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0] | V7,E-Major
(110, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(111, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(112, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0] | I,E-Major
(113, 1.0) | [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0] | V,E-Major
(114, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(115, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(116, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(117, 1.0) | [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0] | V,E-Major
(118, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(119, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0] | V,E-Major
(120, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
(121, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0] | V,E-Major
(122, 1.0) | [0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | I,E-Major
