(53, 1.0) | [0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1] | I,GMajor
(54, 1.0) | [1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1] | VII,GMajor
(55, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | V7,GMajor
(56, 1.0) | [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1] | I,GMajor
(57, 1.0) | [1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1] | V7,GMajor
(58, 1.0) | [1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1] | V7,GMajor
(59, 1.0) | [0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0] | V,GMajor
(60, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | V7,GMajor
(61, 1.0) | [0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1] | I,GMajor
(62, 1.0) | [1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1] | II,GMajor
(63, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | V7,GMajor
(64, 1.0) | [0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1] | V7,CMajor
(65, 1.0) | [1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1] | I,CMajor
(66, 1.0) | [1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0] | I,CMajor
(67, 1.0) | [1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0] | II7,CMajor
(68, 1.0) | [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(69, 1.0) | [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(70, 1.0) | [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1] | I,GMajor
(71, 1.0) | [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(72, 1.0) | [1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1] | I,GMajor
(73, 1.0) | [1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1] | III,GMajor
(74, 1.0) | [1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0] | I,CMajor
(75, 1.0) | [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0] | V,GMajor
(76, 1.0) | [1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1] | VI7,GMajor
(77, 1.0) | [0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1] | I,GMinor
(78, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0] | IV,GMinor
(79, 1.0) | [1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0] | VII,GMinor
(80, 1.0) | [1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0] | III,GMinor
(81, 1.0) | [1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0] | IV,GMinor
(82, 1.0) | [1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(83, 1.0) | [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(84, 1.0) | [1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1] | II,GMinor
(85, 1.0) | [1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(86, 1.0) | [1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1] | VI,GMajor
(87, 1.0) | [1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1] | II7,GMajor
(88, 1.0) | [0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1] | I,GMajor
(89, 1.0) | [0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0] | I,GMajor
(90, 1.0) | [0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0] | I,GMajor
(91, 1.0) | [0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1] | I,GMajor
(92, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1] | I,GMajor
(93, 1.0) | [1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0] | VIIdim7,EMajor
(94, 1.0) | [0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1] | I,EMajor
(95, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1] | VIIdim7,AMinor
(96, 1.0) | [1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0] | I,AMinor
(97, 1.0) | [0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0] | VIIdim7,DMajor
(98, 1.0) | [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0] | I,DMajor
(99, 1.0) | [1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,DMajor
(100, 1.0) | [1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(101, 1.0) | [1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(102, 1.0) | [1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(103, 1.0) | [1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(104, 1.0) | [1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(105, 1.0) | [1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1] | I,GMajor
(106, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1] | I,GMajor
(107, 1.0) | [0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0] | V7,CMajor
(108, 1.0) | [0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1] | V7,CMajor
(109, 1.0) | [0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1] | V7,CMajor
(110, 1.0) | [0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1] | V7,CMajor
(111, 1.0) | [0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0] | V7,CMajor
