(103, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0] | I,DMinor
(104, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | I+,DMinor
(105, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | IV,DMinor
(106, 1.0) | [0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | VIIdim7,DMinor
(107, 1.0) | [0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0] | I,DMajor
(108, 1.0) | [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,DMajor
(109, 1.0) | [0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0] | I,GMinor
(110, 1.0) | [0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0] | V+,GMinor
(111, 1.0) | [1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1] | IV,GMinor
(112, 1.0) | [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1] | V+,GMinor
(113, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0] | V+,GMinor
(114, 1.0) | [1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0] | V+7,GMinor
(115, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(116, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(117, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(118, 1.0) | [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,GMinor
(119, 1.0) | [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,GMinor
(120, 1.0) | [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0] | N/A,GMinor
(121, 1.0) | [0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | I,GMinor
(122, 1.0) | [0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | I,GMinor
(123, 1.0) | [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | V+7,GMinor
(124, 1.0) | [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | V+7,GMinor
(125, 1.0) | [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(126, 1.0) | [1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0] | I,GMinor
(127, 1.0) | [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0] | IV,GMinor
(128, 1.0) | [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0] | V+,GMinor
(129, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(130, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(131, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0] | IV,GMinor
(132, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(133, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(134, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(135, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0] | IV,GMinor
(136, 1.0) | [1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0] | VIIdim,GMinor
(137, 1.0) | [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(138, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(139, 1.0) | [0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | VIIGer,DMajor
(140, 1.0) | [0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | VIIGer,DMajor
(141, 1.0) | [0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | I,DMajor
(142, 1.0) | [0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | I,DMajor
(143, 1.0) | [0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | I,DMajor
(144, 1.0) | [0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0] | I,DMajor
(145, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(146, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(147, 1.0) | [1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(148, 1.0) | [1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(149, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(150, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(151, 1.0) | [1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(152, 1.0) | [1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0] | V+7,GMinor
(153, 1.0) | [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(154, 1.0) | [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(155, 1.0) | [1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0] | IV,GMinor
(156, 1.0) | [1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0] | IV,GMinor
(157, 1.0) | [1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0] | VII,GMinor
(158, 1.0) | [1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0] | VII,GMinor
(159, 1.0) | [1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0] | III,GMinor
(160, 1.0) | [1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0] | III,GMinor
(161, 1.0) | [0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0] | VIb,GMinor
(162, 1.0) | [0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0] | VIb,GMinor
(163, 1.0) | [1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0] | II,GMinor
(164, 1.0) | [1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0] | II,GMinor
(165, 1.0) | [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,GMinor
(166, 1.0) | [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0] | V+7,GMinor
(167, 1.0) | [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0] | N/A,GMinor
(168, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0] | I,GMinor
(169, 1.0) | [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] | N/A,CMinor
(170, 1.0) | [0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1] | VIIdim7,CMinor
(171, 1.0) | [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] | N/A,CMinor
(172, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0] | I,CMinor
(173, 1.0) | [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0] | N/A,CMinor
(174, 1.0) | [0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0] | VIIdim7,DMajor
(175, 1.0) | [0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0] | I,DMajor
(176, 1.0) | [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0] | I,DMajor
(177, 1.0) | [1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0] | I,GMinor
(178, 1.0) | [1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(179, 1.0) | [1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0] | I,GMinor
(180, 1.0) | [1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(181, 1.0) | [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
(182, 1.0) | [1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0] | II,GMinor
(183, 1.0) | [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0] | VIIdim,GMinor
(184, 1.0) | [1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0] | IV,GMinor
(185, 1.0) | [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | V+7,GMinor
(186, 1.0) | [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | V+,GMinor
(187, 1.0) | [1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0] | V+7,GMinor
(188, 1.0) | [1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0] | V+7,GMinor
(189, 1.0) | [0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0] | I,DMajor
(190, 1.0) | [1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(191, 1.0) | [1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0] | VIb,GMinor
(192, 1.0) | [0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(193, 1.0) | [1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0] | IV,GMinor
(194, 1.0) | [1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(195, 1.0) | [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(196, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0] | V+7,GMinor
(197, 1.0) | [1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0] | I,GMinor
(198, 1.0) | [1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0] | V+7,GMinor
(199, 1.0) | [1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0] | I,GMinor
